,Log_GDP_per_capita,Social_support,Healthy_life_expectancy,Freedom_to_make_life_choices,Generosity,Perceptions_of_corruption,year,Ladder_score,Country_name,RI_Central and Eastern Europe,RI_Commonwealth of Independent States,RI_East Asia,RI_Latin America and Caribbean,RI_Middle East and North Africa,RI_North America and ANZ,RI_South Asia,RI_Southeast Asia,RI_Sub-Saharan Africa,RI_Western Europe
717,10.082,0.851,65.12,0.564,-0.038,0.895,2012,5.125,80,1,0,0,0,0,0,0,0,0,0
718,7.846,0.734,59.6,0.638,0.07,0.883,2012,4.233,103,0,0,0,0,0,0,1,0,0,0
719,10.389,0.922,71.84,0.861,0.352,0.5650104895104895,2012,5.963,92,0,0,0,0,0,0,0,0,0,1
720,10.638,0.869,72.88,0.57,0.113,0.908,2012,5.839,69,0,0,0,0,0,0,0,0,0,1
721,10.218,0.919,64.9,0.503,-0.273,0.957,2012,5.771,85,1,0,0,0,0,0,0,0,0,0
722,8.065,0.743,49.1,0.766,-0.032,0.898,2012,4.245,24,0,0,0,0,0,0,0,0,1,0
723,9.842,0.855,62.66,0.712,-0.032,0.791,2012,5.754,84,0,0,0,0,1,0,0,0,0,0
724,9.8,0.713,65.36,0.621,-0.006,0.856,2012,4.573,81,0,0,0,0,1,0,0,0,0,0
725,8.534,0.894,65.94,0.85,0.017,0.644,2012,5.448,106,0,0,0,1,0,0,0,0,0,0
726,10.777,0.979,72.76,0.905,0.241,0.759,2012,7.591,62,0,0,0,0,0,0,0,0,0,1
727,9.647,0.89,65.02,0.849,-0.03160797342192691,0.623,2012,6.66,19,0,0,0,1,0,0,0,0,0,0
728,9.804,0.838,65.9,0.641,-0.172,0.938,2012,4.222,20,1,0,0,0,0,0,0,0,0,0
729,8.611,0.693,56.6,0.8657394957983193,0.232,0.7333983050847457,2012,4.876,79,0,0,0,0,0,0,0,1,0,0
730,8.357,0.856,61.94,0.703,-0.079,0.892,2012,5.208,78,0,1,0,0,0,0,0,0,0,0
731,11.025,0.889,65.2,0.934,-0.05499528301886793,0.762412429378531,2012,6.221,77,0,0,0,0,1,0,0,0,0,0
732,9.261,0.829,65.3,0.693,-0.16,0.762412429378531,2012,5.132,73,0,0,0,0,1,0,0,0,0,0
733,9.086,0.757,67.22597368421053,0.636,0.027,0.95,2012,5.64,76,1,0,0,0,0,0,0,0,0,0
734,7.52,0.744,50.78,0.622,-0.07,0.726,2012,3.955,21,0,0,0,0,0,0,0,0,1,0
735,8.161,0.831,56.62,0.628,0.066,0.911,2012,4.547,75,0,0,0,0,0,0,0,0,1,0
736,11.567,0.914,72.06,0.917,0.059,0.403,2012,6.964,86,0,0,0,0,0,0,0,0,0,1
737,8.428,0.511,58.0,0.609,0.067,0.83,2012,4.72,63,0,0,0,0,0,0,1,0,0,0
738,7.339,0.673,56.64,0.487,-0.055,0.854,2012,3.551,87,0,0,0,0,0,0,0,0,1,0
739,8.799,0.676,64.1,0.757,-0.187,0.845,2012,4.97,99,0,0,0,0,1,0,0,0,0,0
740,9.342,0.779,66.78,0.42,-0.013,0.953,2012,4.773,17,1,0,0,0,0,0,0,0,0,0
741,9.114,0.834,60.84,0.77,0.354,0.962,2012,5.368,64,0,0,0,0,0,0,0,1,0,0
742,10.03,0.892,61.24,0.84,-0.171,0.877,2012,5.759,74,0,1,0,0,0,0,0,0,0,0
743,8.158,0.612,57.02,0.691,0.645,0.695,2012,4.439,101,0,0,0,0,0,0,0,1,0,0
744,7.983,0.896,49.54,0.47,-0.103,0.859,2012,4.955,165,0,0,0,0,0,0,0,0,1,0
745,6.832,0.77,50.78,0.557,-0.035,0.807,2012,4.639,33,0,0,0,0,0,0,0,0,1,0
746,8.956,0.806,64.6,0.683,-0.155,0.786,2012,5.934,44,0,0,0,1,0,0,0,0,0,0
747,10.716,0.825,69.4121343283582,0.698,0.022,0.803,2012,6.126,145,0,0,1,0,0,0,0,0,0,0
748,9.105,0.826,61.94,0.602,-0.05,0.955,2012,5.996,96,0,1,0,0,0,0,0,0,0,0
749,9.832,0.767,66.86,0.788,-0.093,0.633,2012,7.32,95,0,0,0,1,0,0,0,0,0,0
750,9.632,0.837,54.46,0.799,-0.203,0.814,2012,4.836,18,0,0,0,0,0,0,0,0,1,0
751,10.876,0.962,71.7,0.902,0.302,0.573,2012,6.965,67,0,0,0,0,0,0,0,0,0,1
752,9.246,0.73,59.12,0.315,-0.02,0.789,2012,4.66,66,0,0,0,0,1,0,0,0,0,0
753,7.605,0.823,49.12,0.704,-0.088,0.787,2012,4.313,91,0,0,0,0,0,0,0,0,1,0
754,9.158,0.919,60.8,0.688,0.107,0.932,2012,4.885,97,0,0,1,0,0,0,0,0,0,0
755,10.493,0.903,72.52,0.681,0.153,0.862,2012,7.111,68,0,0,0,0,1,0,0,0,0,0
756,6.885,0.604,52.44,0.637,0.169,0.886,2012,4.279,88,0,0,0,0,0,0,0,0,1,0
757,8.543,0.818,47.12,0.652,0.066,0.9,2012,5.493,108,0,0,0,0,0,0,0,0,1,0
758,9.965,0.74,65.64,0.645,-0.112,0.959,2012,5.167,122,1,0,0,0,0,0,0,0,0,0
759,7.271,0.659,55.2,0.776,-0.044,0.7809455337690632,2012,4.561,46,0,0,0,0,0,0,0,0,1,0
760,8.495,0.763,55.14,0.487,-0.021,0.707,2012,4.673,93,0,0,0,0,0,0,0,0,1,0
761,10.549,0.905,74.16,0.753,-0.0252125,0.692,2012,5.968,72,0,0,1,0,0,0,0,0,0,0
762,10.005,0.841,65.92,0.848,0.017,0.847,2012,5.914,89,0,0,0,0,0,0,0,1,0,0
763,10.744,0.948,72.52,0.918,0.29,0.466,2012,7.415,25,0,0,0,0,0,1,0,0,0,0
764,9.458,0.6,64.38,0.764,-0.05499528301886793,0.678,2012,4.609,65,0,0,0,0,1,0,0,0,0,0
765,7.821,0.729,62.72,0.749,-0.073,0.717,2012,4.497,146,0,1,0,0,0,0,0,0,0,0
766,8.563,0.588,60.54,0.467,0.316,0.673,2012,3.164,144,0,0,0,0,1,0,0,0,0,0
767,10.282,0.889,67.22,0.697,-0.192,0.793,2012,5.364,45,1,0,0,0,0,0,0,0,0,0
768,9.249,0.788,67.92,0.808,-0.185,0.7178356164383561,2012,5.095,29,0,0,1,0,0,0,0,0,0,0
769,11.079,0.947,72.78,0.945,0.139,0.323,2012,7.776,143,0,0,0,0,0,0,0,0,0,1
770,10.754,0.945,72.4,0.935,0.274,0.368,2012,7.196,6,0,0,0,0,0,1,0,0,0,0
771,10.8,0.929,72.06,0.944,0.132,0.254,2012,7.56,142,0,0,0,0,0,0,0,0,0,1
772,9.249,0.676,65.52,0.502,-0.215,0.893,2012,4.32,5,0,1,0,0,0,0,0,0,0,0
773,7.663,0.832,53.78,0.577,0.213,0.887,2012,4.007,147,0,0,0,0,0,0,0,0,1,0
774,9.279,0.824,66.3,0.8,0.161,0.823,2012,4.225,138,0,0,0,0,0,0,1,0,0,0
775,10.487,0.937,73.14,0.755,-0.059,0.844,2012,6.291,137,0,0,0,0,0,0,0,0,0,1
776,10.494,0.775,71.92,0.618,-0.0252125,0.844,2012,6.003,135,0,0,1,0,0,0,0,0,0,0
777,9.726,0.704,67.42,0.462,-0.192,0.755,2012,5.219,98,1,0,0,0,0,0,0,0,0,0
778,9.797,0.797,62.24,0.885,-0.077,0.751,2012,6.269,140,0,0,0,1,0,0,0,0,0,0
779,9.471,0.914,66.14,0.828,-0.009,0.868,2012,6.375,30,0,0,0,1,0,0,0,0,0,0
780,8.296,0.813,54.56,0.412,-0.056,0.734,2012,4.55,139,0,0,0,0,0,0,0,0,1,0
781,10.669,0.937,72.6,0.841,-0.149,0.608,2012,6.649,48,0,0,0,0,0,0,0,0,0,1
782,10.735,0.928,70.88,0.921,-0.001,0.361,2012,7.42,47,0,0,0,0,0,0,0,0,0,1
783,10.149,0.936,67.62,0.811,-0.027,0.888,2012,5.876,119,1,0,0,0,0,0,0,0,0,0
784,10.213,0.926,67.28,0.62,-0.028,0.907,2012,5.911,130,1,0,0,0,0,0,0,0,0,0
785,9.549,0.762,63.88,0.599,-0.14,0.763,2012,4.911,8,0,1,0,0,0,0,0,0,0,0
786,10.716,0.911,66.86,0.682,-0.05499528301886793,0.438,2012,5.027,9,0,0,0,0,1,0,0,0,0,0
787,10.889,0.945,71.68,0.92,0.118,0.771,2012,7.401,7,0,0,0,0,0,0,0,0,0,1
788,9.24,0.737,60.32,0.452,-0.138,0.88,2012,4.204,43,0,0,0,0,1,0,0,0,0,0
789,9.645,0.906,65.94,0.847,0.38,0.909,2012,6.3,148,0,0,0,0,0,0,0,1,0,0
790,9.621,0.736,56.16,0.566,-0.195,0.81,2012,3.972,49,0,0,0,0,0,0,0,0,1,0
791,9.222,0.614,65.46,0.568,-0.176,0.899,2012,4.464,151,0,0,0,0,1,0,0,0,0,0
792,7.592,0.885,52.04,0.649,0.081,0.838,2012,4.309,154,0,0,0,0,0,0,0,0,1,0
793,8.114,0.78,51.58,0.788,0.008,0.806,2012,5.013,164,0,0,0,0,0,0,0,0,1,0
794,8.236,0.682,54.3,0.706,-0.171,0.793,2012,4.061,163,0,0,0,0,1,0,0,0,0,0
795,10.072,0.776,68.1,0.542,-0.242,0.924,2012,6.028,35,1,0,0,0,0,0,0,0,0,0
796,8.626,0.775,66.82,0.856,-0.11,0.815,2012,5.535,162,0,0,0,0,0,0,0,1,0,0
797,9.347,0.785,66.96,0.602,-0.169,0.848,2012,5.51,1,1,0,0,0,0,0,0,0,0,0
798,7.705,0.521,52.24,0.531,0.236,0.776,2012,3.783,0,0,0,0,0,0,0,1,0,0,0
799,9.269,0.946,60.28,0.786,-0.123,0.7687470588235294,2012,5.464,153,0,1,0,0,0,0,0,0,0,0
800,10.397,0.925,69.6,0.904,-0.02,0.891,2012,6.063,131,1,0,0,0,0,0,0,0,0,0
801,9.74,0.902,70.1,0.929,0.046,0.794,2012,7.272,34,0,0,0,1,0,0,0,0,0,0
802,10.479,0.767,72.68,0.725,0.098,0.871,2012,6.181,37,0,0,0,0,0,0,0,0,0,1
803,10.426,0.912,68.38,0.74,-0.154,0.957,2012,6.334,38,1,0,0,0,0,0,0,0,0,0
804,10.928,0.903,68.66,0.823,0.215,0.71,2012,7.026,158,0,0,0,0,0,1,0,0,0,0
805,9.311,0.839,64.82,0.587,-0.172,0.69,2012,5.605,2,0,0,0,0,1,0,0,0,0,0
806,10.664,0.935,71.46,0.889,0.371,0.425,2012,6.881,157,0,0,0,0,0,0,0,0,0,1
807,10.846,0.951,70.84,0.933,0.139,0.187,2012,7.52,39,0,0,0,0,0,0,0,0,0,1
808,9.826,0.932,65.78,0.804,-0.193,0.743,2012,7.067,161,0,0,0,1,0,0,0,0,0,0
809,9.489,0.879,64.24,0.84,-0.062,0.727,2012,4.753,41,0,0,0,1,0,0,0,0,0,0
810,8.192,0.622,54.96,0.773,-0.112,0.8,2012,3.919,32,0,0,0,0,0,0,0,0,1,0
811,9.436,0.898,62.8,0.564,-0.223,0.896,2012,5.03,155,0,1,0,0,0,0,0,0,0,0
812,10.091,0.902,67.66,0.747,-0.148,0.817,2012,6.468,4,0,0,0,1,0,0,0,0,0,0
813,7.988,0.719,55.34,0.534,-0.121,0.651,2012,3.956,31,0,0,0,0,0,0,0,0,1,0
814,10.958,0.856,66.44,0.92,-0.05499528301886793,0.762412429378531,2012,7.218,156,0,0,0,0,1,0,0,0,0,0
815,8.55,0.933,63.6,0.914,-0.037,0.463,2012,6.019,160,0,1,0,0,0,0,0,0,0,0
816,8.992,0.753,53.2,0.456,-0.136,0.906,2012,4.36,3,0,0,0,0,0,0,0,0,1,0
817,8.397,0.685,54.86,0.679,0.04,0.898,2012,5.057,53,0,0,0,0,0,0,0,0,1,0
818,9.861,0.865,68.28,0.871,0.067,0.615,2012,6.45,159,0,0,0,1,0,0,0,0,0,0
819,7.437,0.749,41.42,0.482,0.289,0.717,2012,4.413,58,0,0,0,1,0,0,0,0,0,0
820,8.014,0.606,59.26,0.956,0.247,0.89,2012,3.899,23,0,0,0,0,0,0,0,1,0,0
821,8.756,0.813,61.0,0.914,0.053,0.771,2012,5.002,118,0,0,0,0,0,0,0,1,0,0
822,8.531,0.782,64.61581465517241,0.542,-0.153,0.73,2012,4.647,114,0,0,0,0,1,0,0,0,0,0
823,7.428,0.637,57.44,0.835,-0.012,0.081,2012,3.333,124,0,0,0,0,0,0,0,0,1,0
824,10.135,0.897,68.7,0.783,-0.002,0.796,2012,6.86,115,0,0,0,1,0,0,0,0,0,0
825,8.53,0.779,65.94,0.7,-0.003,0.871,2012,4.602,59,0,0,0,1,0,0,0,0,0,0
826,9.332,0.533,64.92,0.659,-0.269,0.321,2012,4.254,51,0,1,0,0,0,0,0,0,0,0
827,7.923,0.523,52.26,0.769,-0.111,0.806,2012,3.193,14,0,0,0,0,0,0,0,0,1,0
828,10.166,0.901,61.84,0.609,-0.293,0.938,2012,5.621,123,0,1,0,0,0,0,0,0,0,0
829,10.268,0.812,71.62,0.373,-0.305,0.959,2012,5.096,54,0,0,0,0,0,0,0,0,0,1
830,10.784,0.927,71.04,0.855,-0.05,0.758,2012,6.935,12,0,0,0,0,0,0,0,0,0,1
831,11.523,0.838,67.34,0.924,0.162,0.762412429378531,2012,6.611,121,0,0,0,0,1,0,0,0,0,0
832,9.83,0.902,63.46,0.645,-0.217,0.657,2012,5.749,11,0,1,0,0,0,0,0,0,0,0
833,9.344,0.785,67.12,0.825,-0.084,0.73,2012,5.961,42,0,0,0,1,0,0,0,0,0,0
834,10.023,0.855,69.18,0.734,0.195,0.782,2012,6.599,28,0,0,0,1,0,0,0,0,0,0
835,9.605,0.819,66.52,0.461,-0.13,0.952,2012,5.155,127,1,0,0,0,0,0,0,0,0,0
836,9.453,0.907,52.42,0.59,-0.163,0.838,2012,5.134,134,0,0,0,0,0,0,0,0,1,0
837,8.289,0.542,56.64,0.367,0.165,0.842,2012,5.132,113,0,0,0,0,0,0,1,0,0,0
838,10.315,0.866,71.2,0.774,-0.097,0.959,2012,4.994,120,0,0,0,0,0,0,0,0,0,1
839,8.935,0.802,62.82,0.865,0.02,0.821,2012,5.856,55,0,0,0,1,0,0,0,0,0,0
840,7.926,0.711,57.02,0.668,-0.036,0.852,2012,3.669,126,0,0,0,0,0,0,0,0,1,0
841,11.017,0.948,72.24,0.947,0.147,0.368,2012,7.678,111,0,0,0,0,0,0,0,0,0,1
842,9.322,0.764,66.66,0.703,-0.079,0.867,2012,5.825,117,0,0,0,1,0,0,0,0,0,0
843,7.476,0.673,45.74,0.563,-0.034,0.884,2012,4.033,27,0,0,0,0,0,0,0,0,1,0
844,10.816,0.926,71.06,0.904,0.071,0.679,2012,6.702,52,0,0,0,0,0,0,0,0,0,1
845,10.893,0.826,69.4121343283582,0.88,0.222,0.38,2012,5.484,60,0,0,1,0,0,0,0,0,0,0
846,9.259,0.931,64.74,0.748,0.2,0.774,2012,5.82,116,0,0,0,1,0,0,0,0,0,0
847,9.513,0.798,64.811,0.613,-0.084,0.92,2012,4.64,110,1,0,0,0,0,0,0,0,0,0
848,8.07,0.582,61.54,0.668,-0.034,0.765,2012,4.724,10,0,0,0,0,0,0,1,0,0,0
849,7.603,0.542,50.44,0.646,0.001,0.794,2012,3.652,56,0,0,0,0,0,0,0,0,1,0
850,7.967634955752213,0.786,52.980488017429195,0.758,-0.006980044345898005,0.334,2012,5.057,133,0,0,0,0,0,0,0,0,1,0
851,10.779,0.867,64.8,0.56,-0.12,0.762412429378531,2012,6.396,125,0,0,0,0,1,0,0,0,0,0
852,10.026,0.739,64.88,0.471,-0.216,0.702,2012,5.309,152,0,0,0,0,1,0,0,0,0,0
853,10.777579505300352,0.871,72.15401754385965,0.693,0.06756826568265682,0.855,2012,5.463,109,0,0,0,0,0,0,0,0,0,1
854,9.813,0.829,66.0,0.603,-0.191,0.962,2013,3.993,20,1,0,0,0,0,0,0,0,0,0
855,10.571,0.958,72.36,0.944,0.237,0.312,2013,7.28,105,0,0,0,0,0,1,0,0,0,0
856,9.772,0.708,65.44,0.655,-0.004,0.921,2013,4.983,81,0,0,0,0,1,0,0,0,0,0
857,11.001,0.864,66.46,0.936,-0.05499528301886793,0.762412429378531,2013,6.621,156,0,0,0,0,1,0,0,0,0,0
858,10.116,0.834,65.38,0.631,-0.073,0.837,2013,5.07,80,1,0,0,0,0,0,0,0,0,0
859,9.904,0.917,68.42,0.888,-0.043,0.586,2013,6.444,159,0,0,0,1,0,0,0,0,0,0
860,9.638,0.828,66.68,0.533,-0.1,0.908,2013,5.102,127,1,0,0,0,0,0,0,0,0,0
861,8.915,0.803,62.02,0.846,-0.067,0.812,2013,5.767,16,0,0,0,1,0,0,0,0,0,0
862,9.005,0.722,53.9,0.41,-0.104,0.816,2013,3.937,3,0,0,0,0,0,0,0,0,1,0
863,9.438,0.897,63.1,0.569,-0.216,0.937,2013,4.711,155,0,1,0,0,0,0,0,0,0,0
864,10.184,0.896,68.9,0.811,0.018,0.814,2013,6.866,115,0,0,0,1,0,0,0,0,0,0
865,10.103,0.91,67.84,0.737,-0.13,0.823,2013,6.582,4,0,0,0,1,0,0,0,0,0,0
866,10.857,0.925,71.76,0.919,0.305,0.505,2013,7.407,104,0,0,0,0,0,0,0,0,0,1
867,9.369,0.797,66.84,0.703,-0.066,0.87,2013,5.783,117,0,0,0,1,0,0,0,0,0,0
868,8.192,0.825,57.18,0.708,0.212,0.861,2013,3.795,75,0,0,0,0,0,0,0,0,1,0
869,10.784,0.909,71.16,0.891,0.017,0.574,2013,7.104,12,0,0,0,0,0,0,0,0,0,1
870,8.607,0.963,63.8,0.95,-0.034,0.434,2013,5.94,160,0,1,0,0,0,0,0,0,0,0
871,10.985,0.862,65.5,0.751,-0.05499528301886793,0.762412429378531,2013,6.48,77,0,0,0,0,1,0,0,0,0,0
872,8.311,0.607,56.86,0.448,0.1,0.792,2013,5.138,113,0,0,0,0,0,0,1,0,0,0
873,9.123,0.819,59.6,0.81,0.353,0.802,2013,5.569,15,0,0,0,0,0,0,1,0,0,0
874,9.739,0.896,65.82,0.642,-0.22,0.837,2013,6.553,161,0,0,0,1,0,0,0,0,0,0
875,7.546,0.745,51.32,0.741,-0.016,0.765,2013,3.326,21,0,0,0,0,0,0,0,0,1,0
876,9.359,0.759,67.24,0.632,-0.127,0.863,2013,4.551,1,1,0,0,0,0,0,0,0,0,0
877,7.964,0.577,52.54,0.783,-0.085,0.856,2013,3.479,14,0,0,0,0,0,0,0,0,1,0
878,8.668,0.759,66.98,0.92,-0.027,0.771,2013,5.023,162,0,0,0,0,0,0,0,1,0,0
879,7.595,0.878,52.86,0.763,0.053,0.82,2013,3.71,154,0,0,0,0,0,0,0,0,1,0
880,8.242,0.694,54.3,0.543,-0.179,0.885,2013,4.218,163,0,0,0,0,1,0,0,0,0,0
881,7.725,0.484,52.56,0.578,0.061,0.823,2013,3.572,0,0,0,0,0,0,0,1,0,0,0
882,8.131,0.761,52.32,0.77,-0.104,0.732,2013,5.244,164,0,0,0,0,0,0,0,0,1,0
883,10.074,0.889,61.76,0.782,-0.229,0.82,2013,5.835,74,0,1,0,0,0,0,0,0,0,0
884,9.541,0.832,64.942,0.641,0.025,0.861,2013,5.186,110,1,0,0,0,0,0,0,0,0,0
885,8.441,0.851,62.36,0.755,-0.085,0.9,2013,5.402,78,0,1,0,0,0,0,0,0,0,0
886,7.002,0.696,50.96,0.825,-0.077,0.711,2013,3.716,107,0,0,0,0,0,0,0,0,1,0
887,9.728,0.856,55.24,0.767,-0.154,0.749,2013,4.128,18,0,0,0,0,0,0,0,0,1,0
888,8.489,0.761,64.61581465517241,0.454,-0.15,0.78,2013,4.844,114,0,0,0,0,1,0,0,0,0,0
889,7.599,0.82,49.48,0.665,-0.053,0.755,2013,3.676,91,0,0,0,0,0,0,0,0,1,0
890,9.305,0.809,66.4,0.834,0.268,0.842,2013,4.365,138,0,0,0,0,0,0,1,0,0,0
891,8.506,0.741,55.46,0.603,-0.079,0.676,2013,4.199,93,0,0,0,0,0,0,0,0,1,0
892,10.52,0.797,72.18,0.642,-0.05,0.832,2013,5.959,135,0,0,1,0,0,0,0,0,0,0
893,7.449,0.75,58.06,0.904,-0.028,0.117,2013,3.466,124,0,0,0,0,0,0,0,0,1,0
894,8.116,0.53,61.96,0.742,-0.016,0.743,2013,4.66,10,0,0,0,0,0,0,1,0,0,0
895,10.476,0.929,73.26,0.759,-0.101,0.916,2013,6.15,137,0,0,0,0,0,0,0,0,0,1
896,8.569,0.868,66.16,0.859,0.039,0.636,2013,5.772,106,0,0,0,1,0,0,0,0,0,0
897,10.883,0.95,71.82,0.922,0.168,0.679,2013,7.499,7,0,0,0,0,0,0,0,0,0,1
898,10.182,0.881,62.26,0.661,-0.289,0.934,2013,5.537,123,0,1,0,0,0,0,0,0,0,0
899,10.091,0.795,65.12,0.541,-0.229,0.698,2013,4.888,152,0,0,0,0,1,0,0,0,0,0
900,9.277,0.723,65.68,0.504,-0.195,0.9,2013,4.277,5,0,1,0,0,0,0,0,0,0,0
901,9.348,0.846,60.52,0.705,-0.071,0.7687470588235294,2013,5.392,153,0,1,0,0,0,0,0,0,0,0
902,9.113,0.721,67.22597368421053,0.568,0.115,0.935,2013,6.126,76,1,0,0,0,0,0,0,0,0,0
903,10.679,0.937,71.54,0.905,0.346,0.568,2013,6.918,157,0,0,0,0,0,0,0,0,0,1
904,9.461,0.839,53.38,0.714,-0.077,0.8,2013,3.661,134,0,0,0,0,0,0,0,0,1,0
905,10.757,0.884,67.14,0.809,-0.05499528301886793,0.525,2013,6.69,9,0,0,0,0,1,0,0,0,0,0
906,9.76,0.736,67.58,0.502,-0.176,0.693,2013,5.074,98,1,0,0,0,0,0,0,0,0,0
907,9.592,0.77,64.12,0.672,-0.168,0.699,2013,5.481,8,0,1,0,0,0,0,0,0,0,0
908,10.218,0.909,67.52,0.598,-0.051,0.915,2013,5.937,130,1,0,0,0,0,0,0,0,0,0
909,9.248,0.935,61.1,0.748,0.136,0.928,2013,4.913,97,0,0,1,0,0,0,0,0,0,0
910,9.832,0.759,67.04,0.739,-0.165,0.615,2013,7.443,95,0,0,0,1,0,0,0,0,0,0
911,8.581,0.663,47.58,0.622,0.051,0.905,2013,4.818,108,0,0,0,0,0,0,0,0,1,0
912,7.985,0.799,50.96,0.576,-0.104,0.831,2013,4.69,165,0,0,0,0,0,0,0,0,1,0
913,11.357,0.808,75.46,0.827,0.115,0.242,2013,6.533,129,0,0,0,0,0,0,0,1,0,0
914,7.577,0.708,45.16,0.72,-0.071,0.856,2013,4.514,128,0,0,0,0,0,0,0,0,1,0
915,10.776,0.827,65.0,0.661,-0.081,0.762412429378531,2013,6.495,125,0,0,0,0,1,0,0,0,0,0
916,10.422,0.942,71.96,0.909,0.41,0.5650104895104895,2013,6.38,92,0,0,0,0,0,0,0,0,0,1
917,10.939,0.925,68.64,0.792,0.274,0.747,2013,7.249,158,0,0,0,0,0,1,0,0,0,0
918,10.004,0.778,65.86,0.655,-0.129,0.952,2013,5.082,122,1,0,0,0,0,0,0,0,0,0
919,10.385,0.932,69.8,0.89,0.036,0.918,2013,5.975,131,1,0,0,0,0,0,0,0,0,0
920,9.192,0.803,62.26,0.658,-0.069,0.941,2013,5.756,96,0,1,0,0,0,0,0,0,0,0
921,7.926,0.823,57.48,0.636,-0.052,0.837,2013,3.647,126,0,0,0,0,0,0,0,0,1,0
922,9.24,0.648,65.64,0.536,-0.207,0.886,2013,5.246,151,0,0,0,0,1,0,0,0,0,0
923,9.28,0.728,58.88,0.6810393013100436,-0.05,0.71,2013,4.725,66,0,0,0,0,1,0,0,0,0,0
924,10.037,0.831,66.08,0.791,0.264,0.755,2013,5.77,89,0,0,0,0,0,0,0,1,0,0
925,8.396,0.585,58.76,0.455,0.225,0.663,2013,2.688,144,0,0,0,0,1,0,0,0,0,0
926,6.907,0.563,53.46,0.752,0.078,0.857,2013,4.035,88,0,0,0,0,0,0,0,0,1,0
927,9.382,0.767,66.82,0.39,0.042,0.97,2013,5.124,17,1,0,0,0,0,0,0,0,0,0
928,10.75,0.817,69.4121343283582,0.69,0.002,0.841,2013,6.34,145,0,0,1,0,0,0,0,0,0,0
929,9.638,0.733,56.84,0.682,-0.146,0.78,2013,3.8,49,0,0,0,0,0,0,0,0,1,0
930,7.334,0.673,57.06,0.48,-0.019,0.868,2013,3.816,87,0,0,0,0,0,0,0,0,1,0
931,10.164,0.912,67.78,0.776,-0.137,0.916,2013,5.746,119,1,0,0,0,0,0,0,0,0,0
932,7.889,0.74,59.8,0.722,0.151,0.877,2013,4.605,103,0,0,0,0,0,0,1,0,0,0
933,9.668,0.91,65.28,0.785,-0.095,0.707,2013,7.14,19,0,0,0,1,0,0,0,0,0,0
934,8.805,0.846,61.2,0.907,0.021,0.756,2013,4.977,118,0,0,0,0,0,0,0,1,0,0
935,7.699,0.803,54.52,0.654,0.054,0.859,2013,3.852,147,0,0,0,0,0,0,0,0,1,0
936,11.58,0.917,72.24,0.79,-0.054,0.301,2013,7.131,86,0,0,0,0,0,0,0,0,0,1
937,9.667,0.926,66.16,0.781,0.456,0.925,2013,6.231,148,0,0,0,0,0,0,0,1,0,0
938,10.285,0.883,62.82,0.847,0.128,0.948,2013,6.168,150,0,0,0,1,0,0,0,0,0,0
939,7.87,0.701,62.88,0.693,0.063,0.764,2013,4.967,146,0,1,0,0,0,0,0,0,0,0
940,8.23,0.757,57.38,0.775,0.689,0.638,2013,4.176,101,0,0,0,0,0,0,0,1,0,0
941,10.809,0.967,72.84,0.923,0.306,0.713,2013,7.501,62,0,0,0,0,0,0,0,0,0,1
942,8.829,0.597,64.4,0.572,-0.21,0.771,2013,5.142,99,0,0,0,0,1,0,0,0,0,0
943,10.762,0.928,72.5,0.933,0.269,0.432,2013,7.364,6,0,0,0,0,0,1,0,0,0,0
944,10.804,0.916,72.14,0.936,0.159,0.324,2013,7.434,142,0,0,0,0,0,0,0,0,0,1
945,9.326,0.939,64.86,0.909,0.046,0.903,2013,5.936,116,0,0,0,1,0,0,0,0,0,0
946,10.777579505300352,0.869,72.15401754385965,0.775,0.06756826568265682,0.715,2013,5.567,109,0,0,0,0,0,0,0,0,0,1
947,10.312,0.867,71.4,0.788,-0.118,0.946,2013,5.158,120,0,0,0,0,0,0,0,0,0,1
948,10.243,0.687,71.68,0.426,-0.272,0.941,2013,4.72,54,0,0,0,0,0,0,0,0,0,1
949,10.57,0.924,74.34,0.821,-0.147,0.65,2013,5.959,72,0,0,1,0,0,0,0,0,0,0
950,8.974,0.827,64.8,0.716,-0.15,0.772,2013,6.325,44,0,0,0,1,0,0,0,0,0,0
951,10.299,0.901,67.48,0.754,-0.201,0.726,2013,5.367,45,1,0,0,0,0,0,0,0,0,0
952,7.343,0.602,55.8,0.707,-0.008,0.75,2013,4.445,46,0,0,0,0,0,0,0,0,1,0
953,10.722,0.941,71.12,0.919,0.04,0.306,2013,7.445,47,0,0,0,0,0,0,0,0,0,1
954,9.512,0.901,66.36,0.841,-0.071,0.898,2013,6.607,30,0,0,0,1,0,0,0,0,0,0
955,10.669,0.908,72.8,0.878,-0.125,0.699,2013,6.667,48,0,0,0,0,0,0,0,0,0,1
956,9.371,0.559,64.98,0.722,-0.254,0.349,2013,4.349,51,0,1,0,0,0,0,0,0,0,0
957,9.839,0.923,64.04,0.723,-0.177,0.653,2013,5.876,11,0,1,0,0,0,0,0,0,0,0
958,10.053,0.862,69.32,0.737,0.085,0.741,2013,6.74,28,0,0,0,1,0,0,0,0,0,0
959,10.817,0.931,71.14,0.894,0.024,0.566,2013,6.965,52,0,0,0,0,0,0,0,0,0,1
960,8.445,0.676,55.24,0.794,-0.065,0.88,2013,4.965,53,0,0,0,0,0,0,0,0,1,0
